 ,dni,dhi,wind_speed,ghi,air_temperature,dew_point,relative_humidity,surface_pressure
2022,816,105,4.7,650,30.5,12.3,32.86,960
2022,757,95,4.4,506,30.1,12.4,33.73,959
2022,0,110,3.7,110,29,12.6,36.37,959
2022,400,48,1.9,115,25.7,13.3,46.28,960
2022,0,0,1.5,0,23.5,13.3,52.74,961
2022,0,0,1.4,0,22.6,13.3,55.73,961
2022,0,0,1.4,0,21.9,13.3,58.21,962
2022,0,0,1.3,0,21.2,13.3,60.72,962
2022,0,0,1.3,0,20.6,13.3,62.91,962
2022,0,0,1.3,0,20,13.3,65.27,962
2022,0,0,1.3,0,19.5,13.3,67.2,962
2022,0,0,1.3,0,19,13.2,68.98,961
2022,0,0,1.3,0,18.5,13.1,70.74,961
2022,0,0,1.4,0,18.1,13,72,961
2022,0,0,1.5,0,17.7,12.9,73.38,961
2022,0,0,1.5,0,17.5,12.8,74.02,961
2022,0,0,1.6,0,17.2,12.8,75.26,961
2022,167,18,2.7,26,19.2,12.9,66.81,962
2022,581,60,3.8,213,22.1,13,56.21,962
2022,746,80,5.1,418,25.1,12.5,45.6,962
2022,823,92,5.9,590,27.4,11.8,37.81,961
2022,852,103,6.2,706,28.9,11.7,34.55,960
2022,860,109,6.3,758,29.8,12.1,33.59,959
2022,845,113,6.4,740,30.3,12.3,33.23,958
2022,813,111,6.3,655,30.4,12.4,33.22,957
2022,758,100,6.3,511,30,12.4,33.92,956
2022,661,78,5.9,325,29,12.4,35.94,955
2022,444,46,4.9,121,27,12.7,41.08,955
2022,0,0,4.4,0,25.3,12.9,46.25,956
2022,0,0,4.4,0,24.5,13.1,48.97,957
2022,0,0,4.4,0,23.9,13.2,51.16,957
2022,0,0,4.3,0,23.4,13.4,53.27,958
2022,0,0,4.2,0,22.9,13.5,55.38,958
2022,0,0,4.2,0,22.4,13.6,57.44,958
2022,0,0,3.9,0,22,13.7,59.21,958
2022,0,0,3.8,0,21.5,13.8,61.51,958
2022,0,0,3.9,0,21.3,13.9,62.74,957
2022,0,0,4,0,21.1,14.1,64.21,958
2022,0,0,4.1,0,21,14.2,65.21,958
2022,0,0,4.1,0,20.9,14.4,66.33,958
2022,0,0,4,0,20.8,14.6,67.56,959
2022,160,18,4.5,26,21.8,14.8,64.55,960
2022,561,61,5.2,208,23.7,15.2,58.85,961
2022,719,82,6,409,26,15.8,53.44,962
2022,798,95,6.5,578,28.2,16.5,49.04,962
2022,829,104,6.6,692,29.8,16.9,45.89,962
2022,855,103,6.3,748,31,17,43.15,961
2022,419,263,6.1,574,31.7,17,41.39,960
2022,556,198,5.8,570,31.8,16.8,40.64,959
2022,763,93,5.4,509,31.4,16.5,40.81,959
2022,663,75,4.8,323,30.5,16.2,42.04,959
2022,434,46,3.4,120,28.2,16,47.58,960
2022,0,0,2.7,0,26.2,15.8,52.66,960
2022,0,0,2.4,0,25.3,15.5,54.77,961
2022,0,0,2.2,0,24.5,15.4,56.85,962
2022,0,0,1.9,0,23.7,15.3,59.18,962
2022,0,0,1.5,0,22.8,15.2,62.27,963
2022,0,0,1.2,0,22,15.2,65.36,963
2022,0,0,1.1,0,21.4,15.2,67.92,963
2022,0,0,1,0,20.9,15.3,70.34,963
2022,0,0,1,0,20.5,15.4,72.49,963
2022,0,0,0.9,0,20.1,15.5,74.73,963
2022,0,0,0.9,0,19.7,15.6,76.99,963
2022,0,0,0.9,0,19.5,15.6,78.36,963
2022,0,0,0.8,0,19.3,15.7,79.81,964
2022,119,17,1.1,23,21.1,15.9,72.41,965
2022,519,66,2.4,203,24.3,16.5,61.62,966
2022,696,88,3.6,404,27.3,16.8,52.75,966
2022,786,99,4.3,575,29.5,16.8,46.4,966
2022,258,318,4.7,500,30.9,16.7,42.5,965
2022,506,317,4.9,700,31.8,16.4,39.77,964
2022,296,381,5,601,32.3,16.1,37.87,963
2022,0,120,5,120,32.3,15.8,37.13,962
2022,365,215,4.9,414,31.8,15.5,37.52,962
2022,257,166,4.4,262,30.6,15.5,40.08,962
2022,101,85,3.1,102,28.4,15.8,46.52,962
2022,0,0,2.5,0,26.4,16,52.96,962
2022,0,0,2.4,0,25.7,16.2,55.59,963
2022,0,0,2.3,0,25,16.2,58.14,963
2022,0,0,2,0,24.3,16.3,60.85,964
2022,0,0,1.7,0,23.5,16.3,64.01,964
2022,0,0,1.5,0,22.6,16.3,67.65,964
2022,0,0,1.4,0,22.1,16.3,69.72,964
2022,0,0,1.4,0,21.8,16.3,70.99,963
2022,0,0,1.4,0,21.7,16.4,71.65,963
2022,0,0,1.3,0,21.4,16.4,73.38,963
2022,0,0,1.3,0,21.1,16.5,75.25,963
2022,0,0,1.4,0,20.8,16.7,77.25,963
2022,0,0,1.4,0,20.4,16.8,79.93,964
2022,0,16,2.4,16,22.1,17,72.79,964
2022,11,93,3.4,96,25.1,17.3,62.05,965
2022,60,207,4.9,234,28.3,17.5,52.03,965
2022,74,273,5.5,317,30.4,17.4,45.89,965
2022,75,335,5.7,389,31.7,17.2,42.03,964
2022,4,214,5.8,217,32.6,16.9,39.11,963
2022,60,325,5.7,369,33.1,16.5,37.08,962
2022,83,297,5.6,353,33,16.2,36.55,960
2022,767,92,5.3,513,32.4,15.9,37.17,960
2022,10,164,4.6,168,31.3,15.8,39.15,960
2022,422,48,3.1,122,29.1,15.9,44.96,960
2022,0,0,2.7,0,27.4,16,49.7,961
2022,0,0,2.7,0,26.8,15.9,51.27,961
2022,0,0,2.6,0,26.1,15.8,53.25,962
2022,0,0,2.5,0,25.5,15.8,54.98,962
2022,0,0,2.4,0,24.9,15.8,56.83,962
2022,0,0,2.2,0,24.3,15.7,58.73,962
2022,0,0,2.1,0,23.7,15.7,60.68,962
2022,0,0,2,0,23.2,15.6,62.28,961
2022,0,0,2,0,22.7,15.6,64.08,961
2022,0,0,1.9,0,22.2,15.5,65.94,961
2022,0,0,1.8,0,21.8,15.5,67.53,962
2022,0,0,1.7,0,21.4,15.5,69.19,962
2022,0,0,1.6,0,21,15.6,71.09,963
2022,1,18,2.2,18,22.5,15.7,65.55,964
2022,53,116,2.9,130,25.3,15.9,56.08,964
2022,348,173,3.6,331,28.4,16.1,47.39,965
2022,803,93,4,580,30.6,16.1,41.69,964
2022,836,103,4.2,697,32.1,15.9,37.87,963
2022,853,106,4.3,753,33,15.7,35.38,962
2022,848,105,4.3,737,33.6,15.4,33.59,961
2022,841,92,4.3,659,33.6,15.1,33.06,960
2022,790,84,4.2,518,33.1,15,33.67,959
2022,688,70,3.7,330,31.9,15,36.07,959
2022,459,44,2,125,29,15.6,44.37,959
2022,0,0,1.5,0,26.8,15.7,50.62,960
2022,0,0,1.5,0,25.9,15.7,53.38,961
2022,0,0,1.5,0,25.2,15.7,55.72,962
2022,0,0,1.7,0,24.7,15.8,57.52,962
2022,0,0,1.7,0,24.2,15.8,59.5,962
2022,0,0,1.7,0,23.6,15.9,61.88,962
2022,0,0,1.7,0,23.1,15.9,63.9,962
2022,0,0,1.7,0,22.6,15.9,65.8,961
2022,0,0,1.7,0,22.1,15.9,67.76,961
2022,0,0,1.7,0,21.8,15.8,68.93,960
2022,0,0,1.7,0,21.6,15.9,69.91,960
2022,0,0,1.7,0,21.4,16,71.13,960
2022,0,0,1.7,0,21.2,16.1,72.63,961
2022,150,18,2.5,25,22.8,16.3,66.86,962
2022,563,59,3.9,208,25.5,16.8,58.75,962
2022,725,80,4.9,410,28,17.2,51.82,962
2022,801,92,5.7,579,29.8,17.2,46.71,962
2022,842,98,6.2,697,31,17.1,43.3,961
2022,860,99,6.3,752,31.9,16.9,40.74,960
2022,861,97,6.1,740,32.5,16.7,38.83,958
2022,828,97,5.9,656,32.6,16.5,38.1,957
2022,780,86,5.6,515,32.3,16.2,38.08,956
2022,676,73,5.1,329,31.3,15.9,39.55,956
2022,438,47,3.9,124,29.2,15.8,44.33,956
2022,0,0,3.3,0,27.4,15.8,49.29,957
2022,0,0,3.2,0,26.6,15.8,51.59,957
2022,0,0,3,0,25.9,15.9,54.08,958
2022,0,0,2.7,0,25.1,16.1,57.25,959
2022,0,0,2.7,0,24.6,16.2,59.44,959
2022,0,0,2.8,0,24.2,16.3,61.29,958
2022,0,0,2.7,0,23.8,16.4,63.34,958
2022,0,0,2.5,0,23.2,16.5,66.19,958
2022,0,0,2.5,0,22.8,16.6,68.22,957
2022,0,0,2.4,0,22.4,16.7,70.35,957
2022,0,0,2.4,0,22,16.8,72.49,957
2022,0,0,2.5,0,21.8,16.9,73.8,957
2022,0,0,2.6,0,21.6,17,75.26,958
2022,107,19,3.5,24,23,17.2,69.86,959
2022,503,68,5.1,201,25.7,17.6,60.84,960
2022,677,92,6.2,400,28.4,18,53.42,960
2022,765,103,6.6,569,30.4,18.1,47.93,960
2022,792,118,6.3,683,31.8,17.9,43.6,960
2022,806,124,5.8,736,32.9,17.6,40.23,959
2022,795,126,5.1,720,33.5,17.4,38.42,959
2022,790,109,4.4,644,33.6,17.3,37.84,958
2022,724,102,3.8,502,33.1,17.2,38.69,958
2022,596,89,3,316,31.9,17.2,41.51,958
2022,339,57,1.5,117,29.5,17.8,49.52,959
2022,0,0,0.9,0,27.6,18.1,56.14,961
2022,0,0,0.5,0,27,18.3,59.05,962
2022,0,0,0.4,0,26.5,18.5,61.5,963
2022,0,0,1.1,0,25.6,18.7,65.68,964
2022,0,0,2,0,24.4,18.7,70.38,964
2022,0,0,2.5,0,23.2,18.7,75.67,965
2022,0,0,2.4,0,22.3,18.4,78.65,965
2022,0,0,2.3,0,21.5,17.8,79.6,965
2022,0,0,2.3,0,20.9,17.2,79.46,965
2022,0,0,2.3,0,20.3,16.7,79.65,965
2022,0,0,2,0,19.8,16.2,79.9,965
2022,0,0,1.7,0,19.3,15.8,80.01,965
2022,0,0,1.4,0,18.9,15.5,80.62,966
2022,0,15,1.6,15,19.2,15.2,77.77,967
2022,456,77,1.2,197,20.9,15.1,69.29,968
2022,0,52,0.6,52,23.7,15.3,59.14,968
2022,1,210,2.2,211,27.1,15.7,49.73,967
2022,0,74,3.4,74,29.2,16.1,45.01,966
2022,774,144,4,733,30.3,16.5,43.43,965
2022,688,195,4.4,711,31.1,16.7,41.98,963
2022,736,138,4.3,637,31.3,16.7,41.52,962
2022,687,119,4.1,499,31,16.7,42.31,961
2022,577,96,3.7,317,30.1,16.9,45.12,961
2022,342,57,2.1,118,28,17.4,52.55,962
2022,0,0,1.5,0,26.1,17.5,58.96,962
2022,0,0,1.4,0,25.4,17.4,61.29,963
2022,0,0,1.3,0,24.8,17.4,63.31,963
2022,0,0,1.3,0,24.3,17.3,65.16,964
2022,0,0,1.3,0,23.8,17.3,67,964
2022,0,0,1.3,0,23.4,17.2,68.32,964
2022,0,0,1.3,0,22.9,17.1,69.71,963
2022,0,0,1.3,0,22.4,16.9,71.01,963
2022,0,0,1.3,0,21.9,16.6,72,963
2022,0,0,1.3,0,21.4,16.3,72.78,962
2022,0,0,1.3,0,21,16,73.05,963
2022,0,0,1.4,0,20.7,15.6,72.49,963
2022,0,0,1.5,0,20.5,15.2,71.7,964
2022,119,18,2.4,24,22.2,15.1,64.03,964
2022,521,65,3.6,203,25,14.5,52.02,965
2022,694,86,5.1,403,28,13.7,41.59,965
2022,781,97,5.8,574,30.2,14.3,37.86,964
2022,146,388,6.2,493,31.6,15,36.66,963
2022,823,115,6.3,742,32.5,15.3,35.45,962
2022,830,109,6.2,732,33.1,15.2,34.1,961
2022,817,100,6.2,655,33.2,14.8,32.99,959
2022,780,85,6,518,32.8,14.2,32.52,958
2022,694,68,5.4,335,31.8,13.7,33.33,958
2022,487,43,4.1,131,29.6,13.4,37.07,958
2022,0,0,3.6,0,27.6,13.1,40.8,959
2022,0,0,3.5,0,26.8,12.7,41.66,959
2022,0,0,3.3,0,26,12.4,42.8,960
2022,0,0,3.3,0,25.3,12.1,43.91,960
2022,0,0,3,0,24.5,12,45.58,960
2022,0,0,2.9,0,23.9,11.9,46.97,960
2022,0,0,2.8,0,23.4,11.8,48.23,960
2022,0,0,2.8,0,23.1,11.8,49.13,960
2022,0,0,2.9,0,22.9,11.9,49.93,960
2022,0,0,3.1,0,22.6,12,51.17,959
2022,0,0,3.1,0,22.3,12.2,52.77,959
2022,0,0,3.1,0,22,12.4,54.6,959
2022,0,0,3,0,21.7,12.7,56.51,960
2022,169,18,3.6,26,23.1,13.1,53.21,960
2022,568,59,4.9,209,25.7,13.7,47.47,961
2022,724,79,6.4,411,28.5,14.6,42.56,961
2022,799,93,7.2,581,30.6,15,38.83,961
2022,837,100,7.4,699,32,15,35.89,960
2022,851,102,7.3,752,33,15.2,34.24,959
2022,843,103,7.1,737,33.6,15.4,33.6,958
2022,15,297,6.9,307,33.7,15.5,33.65,956
2022,709,109,6.5,503,33.3,15.6,34.52,955
2022,597,89,6,319,32.3,15.7,36.88,955
2022,174,85,5,117,30.6,16,41.34,955
2022,0,0,4.5,0,29.1,16.2,45.8,955
2022,0,0,4.5,0,28.4,16.4,48.08,956
2022,0,0,4.6,0,28,16.4,49.29,956
2022,0,0,4.6,0,27.5,16.4,50.83,957
2022,0,0,4.6,0,27,16.4,52.38,957
2022,0,0,4.4,0,26.6,16.4,53.63,957
2022,0,0,4.3,0,26.3,16.4,54.68,957
2022,0,0,4.2,0,26,16.5,55.8,957
2022,0,0,4.2,0,25.7,16.5,56.87,956
2022,0,0,4.1,0,25.4,16.6,58.08,956
2022,0,0,4.1,0,25.2,16.6,59.02,956
2022,0,0,4.2,0,25.1,16.7,59.71,956
2022,0,0,4.3,0,25,16.8,60.58,957
2022,0,14,4.9,14,25.8,17.1,58.52,958
2022,166,123,5.7,167,27.7,17.3,53.22,958
2022,74,207,6.7,241,29.6,17.6,48.49,958
2022,350,263,7.3,477,31.1,17.8,45.18,958
2022,439,256,7.4,571,32.1,17.9,42.93,957
2022,252,398,7.2,591,32.7,17.9,41.51,956
2022,92,320,7,390,33.1,17.9,40.44,955
2022,397,241,6.7,512,33.1,17.8,40.22,954
2022,389,207,6.4,424,32.6,17.8,41.29,954
2022,49,167,5.8,186,31.7,17.8,43.45,954
2022,20,80,4.8,84,30.4,17.8,46.91,954
2022,0,0,3.8,0,29.2,17.9,50.61,956
2022,0,0,3,0,28.4,18,53.3,957
2022,0,0,1.9,0,27.4,18.1,56.88,959
2022,0,0,1.1,0,26.7,18.2,59.77,960
2022,0,0,0.4,0,26.2,18.5,62.66,962
2022,0,0,1.7,0,25.3,18.5,66.12,963
2022,0,0,4.3,0,23.1,16.9,68.07,964
2022,0,0,5.7,0,20.9,12.4,58.18,965
2022,0,0,5.5,0,19.6,7,44.01,966
2022,0,0,5.2,0,19,5,39.81,966
2022,0,0,5.4,0,18.4,4.6,40.16,967
2022,0,0,5.4,0,17.6,4.5,41.88,967
2022,0,0,5.3,0,16.9,4.5,43.85,968
2022,0,12,5.3,12,16.6,4.5,44.66,969
2022,1,40,5.4,40,16.8,4.5,44.14,970
2022,13,136,5.3,142,17.4,4.3,41.97,970
2022,2,123,5.1,124,18.2,3.9,38.57,970
2022,63,307,5,352,19.1,3.6,35.8,969
2022,10,334,4.8,341,20,3.6,33.9,968
2022,1,230,4.2,230,20.6,3.9,33.26,967
2022,0,72,3.8,72,20.7,4.2,33.79,967
2022,6,223,3.4,227,20.3,4.4,35.16,966
2022,0,68,3,68,19.5,4.7,37.74,967
2022,0,10,2.4,10,18.5,5,40.95,967
2022,0,0,1.9,0,17.8,5.3,43.72,967
2022,0,0,1.7,0,17.3,5.4,45.32,967
2022,0,0,1.5,0,17,5.2,45.69,967
2022,0,0,1.3,0,16.6,5.1,46.5,968
2022,0,0,1.3,0,16.5,4.9,46.3,968
2022,0,0,1.3,0,16.2,4.9,47.06,967
2022,0,0,1.2,0,16,5,47.89,967
2022,0,0,0.8,0,15.6,5.3,50.32,966
2022,0,0,0.6,0,15.4,5.9,53.09,965
2022,0,0,0.4,0,15.4,6.4,55.14,965
2022,0,0,0.2,0,15.2,7,58.23,965
2022,0,0,0.4,0,15.1,7.3,59.61,965
2022,0,0,0.5,0,15,7.5,60.83,965
2022,0,6,1.4,6,16.4,7.6,55.95,965
2022,0,7,2.5,7,18.8,7.6,48.28,965
2022,0,82,3.5,82,21.5,8,41.95,965
2022,0,160,4.2,160,23.8,8.8,38.39,964
2022,6,297,4.8,301,25.8,10,37.06,963
2022,1,270,5.4,271,27.3,11.5,37.37,962
2022,45,354,5.8,388,28.2,12.6,38.09,960
2022,766,121,6,647,28.5,13.2,39.1,959
2022,726,103,6,510,28.1,13.6,40.91,958
2022,627,83,5.7,327,27.2,13.8,43.8,958
2022,403,52,4.7,127,25.5,14,48.94,958
2022,0,0,3.9,0,24,14.1,53.82,958
2022,0,0,3.6,0,23.3,14.1,56.37,959
2022,0,0,3.3,0,22.7,14.2,58.67,959
2022,0,0,3.2,0,22.2,14.3,60.71,959
2022,0,0,3,0,21.8,14.3,62.48,960
2022,0,0,3,0,21.5,14.4,63.83,960
2022,0,0,3,0,21.2,14.4,65.35,960
2022,0,0,2.9,0,20.7,14.5,67.83,959
2022,0,0,3.1,0,20.2,14.7,70.55,959
2022,0,0,3,0,19.8,14.8,72.79,958
2022,0,0,3,0,19.7,14.9,73.72,958
2022,0,0,3,0,19.6,15,74.67,958
2022,0,0,3,0,19.6,15.1,75.38,959
2022,0,17,3.7,17,20.8,15.3,70.79,959
2022,188,126,4.7,176,23.2,15.6,62.45,960
2022,377,176,5.8,350,25.8,16.2,55.43,960
2022,628,160,6.6,547,27.9,16.8,50.86,959
2022,209,322,7.1,473,29.2,17.2,48.4,958
2022,3,298,7.3,301,29.9,17.4,47.07,957
2022,1,153,7.3,154,30.2,17.5,46.51,956
2022,6,207,7.2,211,30.2,17.5,46.6,955
2022,1,84,6.9,84,29.7,17.6,48.16,955
2022,0,19,6.5,19,28.9,17.7,50.97,954
2022,1,35,6,35,27.8,18,55.16,955
2022,0,0,5.6,0,26.9,18.2,58.86,955
2022,0,0,5.4,0,26.4,18.4,61.29,955
2022,0,0,5.3,0,26,18.5,63.41,956
2022,0,0,5,0,25.6,18.6,65.42,956
2022,0,0,4.9,0,25.3,18.7,67.05,956
2022,0,0,4.8,0,25,18.8,68.71,956
2022,0,0,4.8,0,24.7,18.9,70.26,956
2022,0,0,4.8,0,24.5,19,71.25,956
2022,0,0,4.7,0,24.3,19,72.18,955
2022,0,0,4.6,0,23.9,19.1,74.48,955
2022,0,0,4.3,0,23.3,19.3,78.38,956
2022,0,0,4,0,22.8,19.6,81.95,956
2022,0,0,4,0,22.4,19.8,85.07,957
2022,0,12,4.2,12,22.4,20,86.38,957
2022,0,31,4.4,31,22.9,20.4,85.63,958
2022,69,202,5,234,23.9,20.7,82.17,959
2022,0,73,5.9,73,25.1,20.8,77,959
2022,3,182,6.4,184,26.2,20.7,71.74,958
2022,4,190,6.6,194,26.8,20.6,68.73,957
2022,70,331,6.5,384,27,20.5,67.79,956
2022,11,216,6.2,224,26.9,20.5,67.99,955
2022,0,119,5.7,119,26.4,20.5,70.19,955
2022,13,172,5,177,25.5,20.8,75.14,954
2022,10,71,4.5,73,24.3,21.1,82.16,955
2022,0,0,4.3,0,23.6,21.2,86.4,955
2022,0,0,4.3,0,23.3,21.3,88.49,955
2022,0,0,4.4,0,23,21.4,90.69,956
2022,0,0,4.2,0,22.8,21.4,92.08,957
2022,0,0,4.1,0,22.6,21.4,92.91,957
2022,0,0,4.1,0,22.4,21.3,93.37,957
2022,0,0,4.1,0,22.2,21.1,93.64,957
2022,0,0,4.1,0,22.1,21,93.27,957
2022,0,0,4,0,21.9,20.8,93.65,957
2022,0,0,3.8,0,21.7,20.7,94.12,957
2022,0,0,3.6,0,21.6,20.6,94.17,957
2022,0,0,3.2,0,21.5,20.6,94.62,958
2022,0,0,2.5,0,21.3,20.6,95.93,959
2022,0,10,2.4,10,21.6,20.9,95.51,959
2022,0,4,2.6,4,22.2,21.3,94.45,960
2022,0,10,2.9,10,22.9,21.7,93.14,961
2022,0,54,3.2,54,23.5,22.1,91.75,961
2022,0,68,3.2,68,24.1,22.3,89.77,961
2022,0,61,2.8,61,24.4,22.4,88.64,960
2022,0,24,2.2,24,24.5,22.4,88.32,960
2022,0,41,1.3,41,24.3,22.5,89.64,959
2022,0,22,0.9,22,23.8,22.4,91.94,960
2022,0,21,1.6,21,23.2,21.9,92.57,960
2022,10,74,2.7,76,21.6,20.9,96.04,961
2022,0,0,3.9,0,19.4,18.7,95.96,963
2022,0,0,4.6,0,17.2,16,92.58,965
2022,0,0,4.5,0,15.6,13.8,88.99,966
2022,0,0,4.3,0,14.9,12.7,86.78,967
2022,0,0,4.2,0,14.2,11.8,85.42,968
2022,0,0,4.3,0,13.6,10.8,83.05,968
2022,0,0,4,0,13,9.9,81.58,969
2022,0,0,4,0,12.6,9.2,79.97,968
2022,0,0,4,0,12.2,8.7,79.34,967
2022,0,0,4.3,0,11.9,8.5,79.57,968
2022,0,0,4.1,0,11.7,8.1,78.32,969
2022,0,0,3.8,0,11.5,7.7,77.29,969
2022,0,0,3.6,0,11.4,7.5,77.12,970
2022,0,6,3.7,6,11.7,7.4,74.83,970
2022,8,82,4,84,12.5,7.3,70.8,971
2022,0,41,4,41,13.2,7.2,66.95,971
2022,17,217,4.2,227,14.1,7,62.17,971
2022,1,113,4.1,113,15.1,6.6,56.68,971
2022,1,149,4.1,150,16.4,6.1,50.64,970
2022,0,107,3.8,108,17.5,5.7,45.81,969
2022,0,19,3.2,19,17.9,5.5,44.18,968
2022,483,166,2.6,441,17.5,5.6,45.51,968
2022,3,139,1.8,140,16.6,6.1,49.97,968
2022,31,88,0.9,94,15.5,7.8,60.25,968
2022,0,0,0.7,0,14.9,8.2,64.36,968
2022,0,0,0.7,0,14.5,8.1,65.6,968
2022,0,0,0.7,0,14.2,8.1,66.57,968
2022,0,0,0.6,0,14,8.2,67.86,968
2022,0,0,0.5,0,13.9,8.4,69.45,968
2022,0,0,0.5,0,13.9,8.6,70.2,968
2022,0,0,0.5,0,13.8,8.8,71.78,967
2022,0,0,0.5,0,13.9,8.9,72.04,967
2022,0,0,0.4,0,13.9,9.1,72.73,966
2022,0,0,0.4,0,14,9.3,73.48,966
2022,0,0,0.3,0,14.2,9.4,73.04,966
2022,0,0,0.3,0,14.2,9.6,74.06,966
2022,0,0,0.4,0,14,10.1,77.1,967
2022,1,19,0.7,19,15.5,11.3,76.24,967
2022,297,111,1,191,17.8,11.6,66.93,968
2022,494,144,1.7,374,20.7,12.2,58.13,968
2022,757,108,2.4,578,22.9,13.2,54.24,968
2022,558,193,3.1,599,24.6,14.2,52.4,967
2022,519,220,3.6,623,25.8,15.1,51.71,966
2022,637,198,3.9,686,26.5,15.8,51.78,965
2022,656,152,3.9,609,26.6,16.2,52.84,964
2022,346,215,3.6,412,26.3,16.3,54.31,964
2022,265,162,2.9,267,25.4,16.6,58.4,964
2022,446,51,1.5,137,22.9,16.9,69.09,964
2022,0,0,1.2,0,20.9,16.4,75.47,965
2022,0,0,1.2,0,20.2,16.3,78.18,965
2022,0,0,1.1,0,19.6,16.2,80.83,966
2022,0,0,1.1,0,19.3,16.2,82.38,966
2022,0,0,1,0,19.1,16.2,83.48,967
2022,0,0,1,0,18.9,16.2,84.43,967
2022,0,0,1,0,18.7,16.2,85.21,967
2022,0,0,0.9,0,18.6,16.1,85.47,966
2022,0,0,0.9,0,18.4,16.1,86.39,966
2022,0,0,1,0,17.8,16,89.38,966
2022,0,0,1.2,0,17.5,15.9,90.61,967
2022,0,0,1.6,0,17.4,15.8,90.48,968
2022,0,0,2,0,17.3,15.7,90.31,969
2022,136,20,2.7,27,18.8,15.9,83.26,970
2022,337,107,3.2,199,21.4,16.2,72.25,970
2022,698,88,3.3,414,24,16.6,63.14,971
2022,779,102,2.9,588,25.9,16.9,57.46,970
2022,832,104,2.4,711,27.4,17,52.99,969
2022,510,245,2.1,643,28.2,16.9,50.29,968
2022,848,106,1.8,758,28.6,16.8,48.71,967
2022,843,95,1.8,683,28.5,16.6,48.4,966
2022,800,85,1.7,543,28,16.3,49.09,965
2022,715,70,1.5,356,26.9,16.4,52.77,965
2022,514,46,0.8,146,24.2,17.2,64.83,965
2022,0,0,0.8,0,22.6,15.9,66.03,965
2022,0,0,0.7,0,22.3,15.6,65.85,966
2022,0,0,0.4,0,22.1,15.4,65.82,966
2022,0,0,0.7,0,21,15.3,69.94,966
2022,0,0,0.9,0,19.8,15.3,75.14,966
2022,0,0,1,0,18.9,15.2,79.21,966
2022,0,0,1,0,18.5,15.1,80.75,966
2022,0,0,1,0,18.5,15,80.06,965
2022,0,0,1,0,18.6,14.8,78.76,965
2022,0,0,0.9,0,18.6,14.6,77.66,965
2022,0,0,0.9,0,18.7,14.4,75.88,965
2022,0,0,0.8,0,18.7,14.1,74.6,965
2022,0,0,0.7,0,18.8,13.9,73.15,965
2022,147,20,0.6,28,20,15.3,74.45,966
2022,550,66,1.3,217,22.7,15.2,62.62,966
2022,721,88,2.1,425,25.7,14.9,51.16,966
2022,805,99,2.8,602,27.4,14.9,46.55,966
2022,867,96,3.2,730,28.6,15,43.6,965
2022,885,99,3.6,790,29.3,15,41.89,964
2022,882,98,3.8,777,29.6,15,41.07,962
2022,855,97,3.8,695,29.5,15,41.24,961
2022,810,87,3.6,552,28.9,15,42.72,960
2022,721,72,2.8,362,27.7,15.6,47.57,960
2022,516,47,1.5,148,24.6,16.1,59.04,960
2022,0,0,1.3,0,22.5,15.3,63.78,961
2022,0,0,1.3,0,21.6,15.2,66.82,961
2022,0,0,1.2,0,21,15,68.7,962
2022,0,0,1.2,0,20.4,14.9,70.5,962
2022,0,0,1.2,0,19.9,14.7,71.93,962
2022,0,0,1.2,0,19.3,14.5,73.88,962
2022,0,0,1.3,0,18.9,14.3,74.82,961
2022,0,0,1.3,0,18.5,14.2,75.87,961
2022,0,0,1.3,0,18.1,14,76.82,960
2022,0,0,1.4,0,17.8,13.8,77.34,960
2022,0,0,1.6,0,17.6,13.6,77.2,960
2022,0,0,1.8,0,17.5,13.3,76.56,960
2022,0,0,2.1,0,17.5,13.2,75.88,961
2022,0,20,2.9,20,19.4,13.6,68.95,961
2022,611,59,3.7,227,22.2,13.9,59.38,961
2022,770,77,4.3,439,25,14.3,51.6,961
2022,506,204,5.2,521,27.3,14.5,45.51,961
2022,885,92,5.9,741,28.9,14.9,42.64,960
2022,901,94,6.2,800,29.8,15.5,41.9,959
2022,899,93,6.2,787,30.2,15.9,42.01,958
2022,870,93,6,703,30.1,16.1,42.81,957
2022,825,83,5.5,559,29.7,16.1,43.99,956
2022,733,70,4.7,366,28.7,16.3,47.01,956
2022,525,47,3.4,151,26.5,16.4,53.71,957
2022,0,0,3,0,24.7,15.9,57.98,957
2022,0,0,2.9,0,23.9,15.6,59.86,958
2022,0,0,2.7,0,23.1,15.4,61.95,958
2022,0,0,2.4,0,22.2,15.3,64.97,959
2022,0,0,2.2,0,21.4,15.2,67.78,959
2022,0,0,1.9,0,20.7,15.1,70.28,959
2022,0,0,1.6,0,19.9,15,73.3,959
2022,0,0,1.4,0,19.2,14.9,76,959
2022,0,0,1.2,0,18.6,14.7,78.19,958
2022,0,0,1.1,0,18.1,14.6,80.08,959
2022,0,0,1.1,0,17.8,14.5,80.79,959
2022,0,0,1.1,0,17.5,14.3,81.64,960
2022,0,0,1.1,0,17.3,14.2,82.21,960
2022,0,20,1.6,20,19.8,14.8,72.78,961
2022,617,58,2.3,228,22.8,15,61.39,962
2022,766,77,2.9,438,25.7,15,51.74,962
2022,841,88,3.7,616,28.1,14.6,43.6,962
2022,866,101,4.3,738,29.5,14.5,40.14,962
2022,887,101,4.5,798,30.1,14.7,39.11,961
2022,890,98,4.6,787,30.4,14.7,38.53,960
2022,853,101,4.6,702,30.3,14.6,38.5,959
