,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
345,1290.764,1207.9,1146.045,1112.802,1110.964,1079.164,1114.128,1253.338,1417.12,1512.438,1581.874,1616.713,1577.862,1632.627,1695.45,1694.506,1646.944,1562.958,1520.37,1662.336,1667.68,1625.815,1546.87,1432.661
346,1321.855,1244.388,1185.414,1162.696,1151.774,1126.802,1150.312,1282.602,1434.798,1543.018,1598.354,1633.594,1596.385,1639.376,1689.56,1691.635,1639.683,1554.98,1506.634,1658.351,1663.632,1627.991,1547.922,1441.731
347,1339.006,1247.475,1189.727,1165.52,1161.963,1142.857,1149.208,1274.19,1429.918,1536.482,1595.715,1617.702,1597.544,1636.49,1684.459,1680.371,1617.321,1531.449,1493.799,1628.247,1618.538,1574.695,1496.382,1392.551
348,1302.624,1225.88,1169.052,1142.598,1143.18,1123.815,1137.577,1256.397,1390.147,1475.237,1528.347,1576.702,1553.211,1587.533,1639.181,1646.809,1589.958,1513.193,1470.276,1623.923,1619.032,1566.552,1478.67,1382.324
349,1294.317,1220.126,1160.369,1129.588,1120.88,1082.837,1065.995,1159.72,1302.501,1417.966,1466.553,1491.83,1465.687,1451.948,1452.518,1464.991,1411.345,1359.465,1359.489,1517.688,1519.771,1465.406,1388.098,1296.653
350,1220.99,1152.717,1107.235,1072.586,1050.84,992.907,936.65,984.091,1054.606,1125.121,1180.279,1218.646,1230.158,1243.467,1272.607,1286.318,1284.592,1277.069,1289.091,1462.339,1496.881,1470.284,1420.295,1332.73
351,1238.586,1165.875,1115.755,1083.482,1082.294,1058.847,1094.279,1225.292,1369.216,1479.516,1534.398,1587.049,1558.243,1591.647,1647.212,1650.212,1595.263,1525.584,1468.313,1605.283,1609.802,1576.942,1505.506,1393.636
352,1286.873,1210.71,1156.518,1127.858,1124.85,1113.523,1087.417,1160.047,1264.848,1334.942,1359.916,1380.668,1345.999,1377.662,1410.675,1437.972,1435.163,1380.501,1342.26,1494.168,1491.046,1441.847,1363.827,1259.265
353,1169.014,1104.73,1064.989,1041.815,1035.92,1029.689,1047.846,1178.94,1317.832,1402.696,1468.519,1514.604,1479.355,1516.832,1572.877,1584.892,1538.66,1465.301,1423.672,1589.237,1611.717,1570.24,1478.08,1373.947
354,1273.202,1190.788,1135.852,1098.211,1082.516,1066.256,1070.333,1181.813,1315.055,1410.893,1458.676,1497.1,1465.873,1504.872,1574.3,1587.45,1559.326,1491.37,1447.852,1601.03,1621.379,1570.663,1485.228,1344.479
355,1250.009,1179.742,1133.234,1103.78,1092.961,1083.812,1084.139,1201.414,1347.079,1458.538,1511.511,1552.075,1526.651,1572.573,1636.911,1643.868,1604.697,1533.667,1494.231,1636.372,1646.627,1605.03,1520.834,1425.351
356,1328.176,1245.658,1192.444,1152.333,1124.877,1105.708,1067.086,1140.857,1258.476,1359.166,1407.54,1429.286,1408.949,1414.012,1433.233,1433.987,1399.464,1351.404,1340.857,1515.463,1545.777,1509.805,1440.407,1353.954
357,1258.051,1174.269,1113.85,1072.355,1044.901,1003.423,942.37,985.59,1052.244,1113.873,1165.672,1203.104,1217.976,1240.723,1279.396,1302.616,1314.272,1309.13,1311.817,1500.372,1532.699,1467.195,1378.794,1293.024
358,1212.518,1169.536,1123.337,1072.77,1031.615,989.948,911.094,955.586,1020.038,1080.991,1142.355,1189.874,1201.131,1205.884,1210.636,1214.719,1203.995,1198.382,1204.852,1380.168,1425.376,1398.387,1328.781,1239.865
359,1160.443,1095.599,1050.742,1026.305,1013.753,1003.246,987.343,1060.86,1154.409,1237.529,1293.939,1322.916,1294.483,1308.517,1351.876,1379.23,1365.776,1311.64,1284.098,1451.376,1472.35,1419.711,1316.664,1199.325
360,1111.085,1043.344,1000.976,989.207,995.674,995.562,983.447,1095.385,1244.318,1355.821,1411.811,1441.06,1419.974,1478.204,1553.007,1582.945,1548.253,1477.909,1432.099,1584.726,1603.72,1555.496,1469.96,1350.42
361,1246.039,1162.718,1102.175,1070.894,1076.103,1050.528,1053.433,1172.202,1321.289,1432.126,1497.38,1543.081,1516.433,1555.143,1612.172,1634.796,1590.148,1515.915,1465.996,1617.785,1636.524,1595.701,1509.718,1398.678
362,1295.146,1207.848,1152.294,1122.12,1120.055,1098.328,1091.323,1200.618,1351.192,1455.488,1517.151,1548.933,1520.062,1543.346,1597.021,1612.47,1566.127,1500.677,1458.244,1600.661,1603.428,1558.373,1448.885,1308.606
363,1203.061,1127.88,1073.055,1048.917,1042.407,1038.678,998.007,1028.494,1102.89,1161.844,1195.27,1207.522,1180.037,1171.514,1172.687,1175.398,1151.142,1135.854,1150.36,1327.705,1359.617,1318,1240.193,1147.974
364,1055.568,985.522,939.384,915.589,912.43,886.526,830.574,873.439,949.743,1018.689,1073.183,1108.913,1121.194,1121.654,1134.373,1160.065,1175.51,1186.965,1209.83,1401.971,1459.103,1419.254,1338.568,1247.63
